,name,cd,gender,break_indices,end_time,series ,color,noisy
4985,M3BJRLP3,CD3,M3B,1,15.24,J,123,0
4986,M3BJRLP3,CD3,M3B,1,15.38,J,123,0
4987,M3BJRLP3,CD3,M3B,4,16.0,J,123,0
4988,M3BJRLP3,CD3,M3B,2,16.28,J,123,1
4989,M3BJRLP3,CD3,M3B,1,16.54,J,123,0
4990,M3BJRLP3,CD3,M3B,1,16.81,J,123,0
4991,M3BJRLP3,CD3,M3B,1,17.18,J,123,0
4992,M3BJRLP3,CD3,M3B,4,17.58,J,123,0
4993,M3BJRLP3,CD3,M3B,1,17.72,J,123,0
4994,M3BJRLP3,CD3,M3B,4,18.17,J,123,1
4995,M3BJRLP3,CD3,M3B,1,18.61,J,123,0
4996,M3BJRLP3,CD3,M3B,1,18.89,J,123,0
4997,M3BJRLP3,CD3,M3B,4,19.32,J,123,0
4998,M3BJRLP3,CD3,M3B,1,20.13,J,123,0
4999,M3BJRLP3,CD3,M3B,1,20.25,J,123,0
5000,M3BJRLP3,CD3,M3B,1,20.61,J,123,0
5001,M3BJRLP3,CD3,M3B,3,20.98,J,123,0
5002,M3BJRLP3,CD3,M3B,1,21.33,J,123,0
5003,M3BJRLP3,CD3,M3B,4,21.73,J,123,0
5004,M3BJRLP3,CD3,M3B,1,22.46,J,123,0
5005,M3BJRLP3,CD3,M3B,1,23.01,J,123,0
5006,M3BJRLP3,CD3,M3B,1,23.29,J,123,0
5007,M3BJRLP3,CD3,M3B,1,23.78,J,123,0
5008,M3BJRLP3,CD3,M3B,1,23.85,J,123,0
5009,M3BJRLP3,CD3,M3B,1,23.91,J,123,0
5010,M3BJRLP3,CD3,M3B,1,24.17,J,123,0
5011,M3BJRLP3,CD3,M3B,4,24.75,J,123,0
5012,M3BJRLP3,CD3,M3B,1,25.11,J,123,0
5013,M3BJRLP3,CD3,M3B,1,25.26,J,123,0
5014,M3BJRLP3,CD3,M3B,3,25.59,J,123,0
5015,M3BJRLP3,CD3,M3B,1,25.79,J,123,0
5016,M3BJRLP3,CD3,M3B,1,25.99,J,123,0
5017,M3BJRLP3,CD3,M3B,1,26.27,J,123,0
5018,M3BJRLP3,CD3,M3B,1,26.58,J,123,0
5019,M3BJRLP3,CD3,M3B,4,27.21,J,123,0
5020,M3BJRLP4,CD3,M3B,1,0.43,J,123,0
5021,M3BJRLP4,CD3,M3B,1,0.52,J,123,0
5022,M3BJRLP4,CD3,M3B,1,0.68,J,123,0
5023,M3BJRLP4,CD3,M3B,3,1.4,J,123,0
5024,M3BJRLP4,CD3,M3B,3,2.17,J,123,1
5025,M3BJRLP4,CD3,M3B,1,2.44,J,123,0
5026,M3BJRLP4,CD3,M3B,4,2.96,J,123,0
5027,M3BJRLP4,CD3,M3B,1,3.45,J,123,0
5028,M3BJRLP4,CD3,M3B,1,3.52,J,123,0
5029,M3BJRLP4,CD3,M3B,1,3.79,J,123,0
5030,M3BJRLP4,CD3,M3B,1,4.11,J,123,0
5031,M3BJRLP4,CD3,M3B,1,4.28,J,123,0
5032,M3BJRLP4,CD3,M3B,1,4.33,J,123,0
5033,M3BJRLP4,CD3,M3B,1,4.71,J,123,0
5034,M3BJRLP4,CD3,M3B,1,4.82,J,123,0
5035,M3BJRLP4,CD3,M3B,1,4.9,J,123,0
5036,M3BJRLP4,CD3,M3B,4,5.27,J,123,0
5037,M3BJRLP4,CD3,M3B,1,5.43,J,123,0
5038,M3BJRLP4,CD3,M3B,1,5.74,J,123,0
5039,M3BJRLP4,CD3,M3B,1,5.86,J,123,0
5040,M3BJRLP4,CD3,M3B,1,6.28,J,123,0
5041,M3BJRLP4,CD3,M3B,4,6.78,J,123,0
5042,M3BJRLP4,CD3,M3B,1,7.06,J,123,0
5043,M3BJRLP4,CD3,M3B,1,7.21,J,123,0
5044,M3BJRLP4,CD3,M3B,1,7.31,J,123,0
5045,M3BJRLP4,CD3,M3B,1,7.62,J,123,0
5046,M3BJRLP4,CD3,M3B,3,7.92,J,123,0
5047,M3BJRLP4,CD3,M3B,1,8.11,J,123,0
5048,M3BJRLP4,CD3,M3B,1,8.22,J,123,0
5049,M3BJRLP4,CD3,M3B,4,8.75,J,123,0
5050,M3BJRLP5,CD3,M3B,3,0.45,J,123,0
5051,M3BJRLP5,CD3,M3B,1,0.89,J,123,0
5052,M3BJRLP5,CD3,M3B,4,1.41,J,123,0
5053,M3BJRLP5,CD3,M3B,2,1.74,J,123,1
5054,M3BJRLP5,CD3,M3B,1,1.82,J,123,0
5055,M3BJRLP5,CD3,M3B,1,2.29,J,123,0
5056,M3BJRLP5,CD3,M3B,1,2.83,J,123,0
5057,M3BJRLP5,CD3,M3B,4,3.25,J,123,0
5058,M3BJRLP5,CD3,M3B,1,4.06,J,123,0
5059,M3BJRLP5,CD3,M3B,4,4.59,J,123,1
5060,M3BJRLP5,CD3,M3B,1,4.68,J,123,1
5061,M3BJRLP5,CD3,M3B,4,5.26,J,123,0
5062,M3BJRLP5,CD3,M3B,1,5.68,J,123,0
5063,M3BJRLP5,CD3,M3B,1,5.81,J,123,0
5064,M3BJRLP5,CD3,M3B,1,6.23,J,123,0
5065,M3BJRLP5,CD3,M3B,3,6.78,J,123,0
5066,M3BJRLP5,CD3,M3B,1,6.91,J,123,0
5067,M3BJRLP5,CD3,M3B,1,7.45,J,123,0
5068,M3BJRLP5,CD3,M3B,1,7.56,J,123,0
5069,M3BJRLP5,CD3,M3B,1,7.62,J,123,0
5070,M3BJRLP5,CD3,M3B,4,8.04,J,123,0
5071,M3BJRLP5,CD3,M3B,1,8.94,J,123,0
5072,M3BJRLP5,CD3,M3B,1,9.03,J,123,0
5073,M3BJRLP5,CD3,M3B,1,9.58,J,123,0
5074,M3BJRLP5,CD3,M3B,3,9.99,J,123,0
5075,M3BJRLP5,CD3,M3B,1,10.23,J,123,0
5076,M3BJRLP5,CD3,M3B,1,10.71,J,123,0
5077,M3BJRLP5,CD3,M3B,1,10.8,J,123,1
5078,M3BJRLP5,CD3,M3B,1,10.89,J,123,0
5079,M3BJRLP5,CD3,M3B,4,11.31,J,123,0
5080,M3BJRLP5,CD3,M3B,1,11.81,J,123,0
5081,M3BJRLP5,CD3,M3B,1,12.05,J,123,0
5082,M3BJRLP5,CD3,M3B,3,12.42,J,123,0
5083,M3BJRLP5,CD3,M3B,1,12.52,J,123,0
5084,M3BJRLP5,CD3,M3B,1,12.8,J,123,0
5085,M3BJRLP5,CD3,M3B,1,13.0,J,123,0
5086,M3BJRLP5,CD3,M3B,1,13.27,J,123,0
5087,M3BJRLP5,CD3,M3B,4,14.1,J,123,0
5088,M3BJRLP5,CD3,M3B,1,14.2,J,123,0
5089,M3BJRLP5,CD3,M3B,1,14.51,J,123,0
5090,M3BJRLP5,CD3,M3B,1,14.67,J,123,0
5091,M3BJRLP5,CD3,M3B,1,14.79,J,123,0
5092,M3BJRLP5,CD3,M3B,1,15.18,J,123,0
5093,M3BJRLP5,CD3,M3B,1,15.58,J,123,0
5094,M3BJRLP5,CD3,M3B,4,16.0,J,123,0
5095,M3BJRLP5,CD3,M3B,4,17.17,J,123,0
5096,M3BJRLP5,CD3,M3B,1,17.56,J,123,0
5097,M3BJRLP5,CD3,M3B,1,17.66,J,123,0
5098,M3BJRLP5,CD3,M3B,1,18.01,J,123,0
5099,M3BJRLP5,CD3,M3B,1,18.37,J,123,0
5100,M3BJRLP5,CD3,M3B,4,18.68,J,123,0
5101,M3BJRLP5,CD3,M3B,1,19.24,J,123,0
5102,M3BJRLP5,CD3,M3B,1,19.39,J,123,0
5103,M3BJRLP5,CD3,M3B,1,19.77,J,123,0
5104,M3BJRLP5,CD3,M3B,4,20.11,J,123,0
5105,M3BJRLP5,CD3,M3B,1,20.22,J,123,0
5106,M3BJRLP5,CD3,M3B,1,20.73,J,123,0
5107,M3BJRLP5,CD3,M3B,4,21.11,J,123,0
5108,M3BJRLP5,CD3,M3B,1,21.26,J,123,0
5109,M3BJRLP5,CD3,M3B,3,21.97,J,123,1
5110,M3BJRLP5,CD3,M3B,1,22.17,J,123,0
5111,M3BJRLP5,CD3,M3B,1,22.43,J,123,0
5112,M3BJRLP5,CD3,M3B,4,22.99,J,123,0
5113,M3BJRLP5,CD3,M3B,1,23.17,J,123,0
5114,M3BJRLP5,CD3,M3B,4,23.72,J,123,0
5115,M3BJRLP6,CD3,M3B,1,0.22,J,123,0
5116,M3BJRLP6,CD3,M3B,1,0.35,J,123,0
5117,M3BJRLP6,CD3,M3B,1,0.55,J,123,1
5118,M3BJRLP6,CD3,M3B,1,0.68,J,123,1
5119,M3BJRLP6,CD3,M3B,1,0.74,J,123,0
5120,M3BJRLP6,CD3,M3B,1,1.04,J,123,0
5121,M3BJRLP6,CD3,M3B,3,1.56,J,123,0
5122,M3BJRLP6,CD3,M3B,2,1.86,J,123,1
5123,M3BJRLP6,CD3,M3B,1,2.25,J,123,0
5124,M3BJRLP6,CD3,M3B,4,2.93,J,123,0
5125,M3BJRLP6,CD3,M3B,1,3.3,J,123,0
5126,M3BJRLP6,CD3,M3B,1,3.62,J,123,0
5127,M3BJRLP6,CD3,M3B,1,3.95,J,123,0
5128,M3BJRLP6,CD3,M3B,1,4.27,J,123,0
5129,M3BJRLP6,CD3,M3B,1,4.38,J,123,0
5130,M3BJRLP6,CD3,M3B,4,4.82,J,123,0
5131,M3BJRLP6,CD3,M3B,1,5.35,J,123,0
5132,M3BJRLP6,CD3,M3B,1,5.48,J,123,0
5133,M3BJRLP6,CD3,M3B,1,5.58,J,123,0
5134,M3BJRLP6,CD3,M3B,3,5.94,J,123,0
5135,M3BJRLP6,CD3,M3B,1,6.04,J,123,0
5136,M3BJRLP6,CD3,M3B,1,6.69,J,123,0
5137,M3BJRLP6,CD3,M3B,1,7.18,J,123,0
5138,M3BJRLP6,CD3,M3B,4,7.74,J,123,0
5139,M3BJRLP6,CD3,M3B,1,8.33,J,123,0
5140,M3BJRLP6,CD3,M3B,1,8.44,J,123,0
5141,M3BJRLP6,CD3,M3B,1,8.8,J,123,0
5142,M3BJRLP6,CD3,M3B,1,8.92,J,123,0
5143,M3BJRLP6,CD3,M3B,4,9.39,J,123,0
5144,M3BJRLP6,CD3,M3B,3,10.95,J,123,1
5145,M3BJRLP6,CD3,M3B,1,11.13,J,123,0
5146,M3BJRLP6,CD3,M3B,1,11.27,J,123,0
5147,M3BJRLP6,CD3,M3B,1,11.51,J,123,0
5148,M3BJRLP6,CD3,M3B,4,12.17,J,123,0
5149,M3BJRLP6,CD3,M3B,1,12.27,J,123,0
5150,M3BJRLP6,CD3,M3B,4,12.65,J,123,0
5151,M3BJRLP6,CD3,M3B,1,13.25,J,123,0
5152,M3BJRLP6,CD3,M3B,3,13.51,J,123,1
5153,M3BJRLP6,CD3,M3B,1,13.78,J,123,0
5154,M3BJRLP6,CD3,M3B,4,14.37,J,123,0
5155,M3BJRLP6,CD3,M3B,1,14.55,J,123,0
5156,M3BJRLP6,CD3,M3B,1,14.83,J,123,0
5157,M3BJRLP6,CD3,M3B,4,15.3,J,123,0
5158,M3BJRLP6,CD3,M3B,1,15.43,J,123,0
5159,M3BJRLP6,CD3,M3B,1,15.63,J,123,0
5160,M3BJRLP6,CD3,M3B,1,15.92,J,123,0
5161,M3BJRLP6,CD3,M3B,1,16.07,J,123,0
5162,M3BJRLP6,CD3,M3B,1,16.12,J,123,0
5163,M3BJRLP6,CD3,M3B,4,16.41,J,123,0
5164,M3BJRLP6,CD3,M3B,1,17.11,J,123,0
5165,M3BJRLP6,CD3,M3B,1,17.52,J,123,0
5166,M3BJRLP6,CD3,M3B,1,17.86,J,123,0
5167,M3BJRLP6,CD3,M3B,1,17.98,J,123,0
5168,M3BJRLP6,CD3,M3B,1,18.27,J,123,0
5169,M3BJRLP6,CD3,M3B,4,18.87,J,123,0
5170,M3BJRLP6,CD3,M3B,1,18.94,J,123,0
5171,M3BJRLP6,CD3,M3B,3,19.3,J,123,0
5172,M3BJRLP6,CD3,M3B,1,19.69,J,123,0
5173,M3BJRLP6,CD3,M3B,4,20.19,J,123,0
5174,M3BJRLP6,CD3,M3B,1,20.66,J,123,0
5175,M3BJRLP6,CD3,M3B,1,20.92,J,123,0
5176,M3BJRLP6,CD3,M3B,1,21.01,J,123,0
5177,M3BJRLP6,CD3,M3B,4,21.44,J,123,0
5178,M3BJRLP6,CD3,M3B,1,21.52,J,123,0
5179,M3BJRLP6,CD3,M3B,1,21.85,J,123,0
5180,M3BJRLP6,CD3,M3B,1,22.09,J,123,0
5181,M3BJRLP6,CD3,M3B,1,22.51,J,123,0
5182,M3BJRLP6,CD3,M3B,4,22.89,J,123,0
5183,M3BJRLP6,CD3,M3B,1,23.48,J,123,0
5184,M3BJRLP6,CD3,M3B,2,23.65,J,123,1
5185,M3BJRLP6,CD3,M3B,1,23.87,J,123,0
5186,M3BJRLP6,CD3,M3B,1,24.28,J,123,0
5187,M3BJRLP6,CD3,M3B,4,24.81,J,123,0
5188,M3BJRLP6,CD3,M3B,1,24.94,J,123,0
5189,M3BJRLP6,CD3,M3B,0,25.12,J,123,0
5190,M3BJRLP6,CD3,M3B,1,25.25,J,123,0
5191,M3BJRLP6,CD3,M3B,1,25.31,J,123,0
5192,M3BJRLP6,CD3,M3B,3,25.53,J,123,1
5193,M3BJRLP6,CD3,M3B,1,25.74,J,123,0
5194,M3BJRLP6,CD3,M3B,1,26.12,J,123,0
5195,M3BJRLP6,CD3,M3B,1,26.45,J,123,0
5196,M3BJRLP6,CD3,M3B,4,26.85,J,123,0
5197,M3BJRLP6,CD3,M3B,1,27.37,J,123,0
5198,M3BJRLP6,CD3,M3B,1,27.63,J,123,0
5199,M3BJRLP6,CD3,M3B,1,28.01,J,123,0
5200,M3BJRLP6,CD3,M3B,3,28.27,J,123,1
5201,M3BJRLP6,CD3,M3B,2,28.46,J,123,0
5202,M3BJRLP6,CD3,M3B,1,28.93,J,123,0
5203,M3BJRLP6,CD3,M3B,1,29.5,J,123,0
5204,M3BJRLP6,CD3,M3B,3,29.96,J,123,0
5205,M3BJRLP6,CD3,M3B,1,30.06,J,123,0
5206,M3BJRLP6,CD3,M3B,1,30.28,J,123,0
5207,M3BJRLP6,CD3,M3B,1,30.37,J,123,0
5208,M3BJRLP6,CD3,M3B,1,31.09,J,123,0
5209,M3BJRLP6,CD3,M3B,1,31.4,J,123,0
5210,M3BJRLP6,CD3,M3B,1,31.52,J,123,0
5211,M3BJRLP6,CD3,M3B,1,32.01,J,123,0
5212,M3BJRLP6,CD3,M3B,4,32.36,J,123,0
5213,M3BJRLP6,CD3,M3B,1,32.98,J,123,0
5214,M3BJRLP6,CD3,M3B,1,33.53,J,123,0
5215,M3BJRLP6,CD3,M3B,3,34.06,J,123,0
5216,M3BJRLP6,CD3,M3B,1,34.16,J,123,0
5217,M3BJRLP6,CD3,M3B,2,34.47,J,123,1
5218,M3BJRLP6,CD3,M3B,1,34.62,J,123,0
5219,M3BJRLP6,CD3,M3B,1,34.91,J,123,0
5220,M3BJRLP6,CD3,M3B,4,35.48,J,123,0
5221,M3BJRLP6,CD3,M3B,1,35.67,J,123,0
5222,M3BJRLP6,CD3,M3B,1,35.89,J,123,0
5223,M3BJRLP6,CD3,M3B,1,35.96,J,123,0
5224,M3BJRLP6,CD3,M3B,3,36.33,J,123,0
5225,M3BJRLP6,CD3,M3B,1,36.79,J,123,0
5226,M3BJRLP6,CD3,M3B,4,37.19,J,123,0
5227,M3BJRLP6,CD3,M3B,1,37.72,J,123,0
5228,M3BJRLP6,CD3,M3B,4,38.55,J,123,0
5229,M3BJRLP6,CD3,M3B,1,38.92,J,123,0
5230,M3BJRLP6,CD3,M3B,1,39.21,J,123,0
5231,M3BJRLP6,CD3,M3B,4,39.85,J,123,0
5232,M3BPRLP1,CD3,M3B,1,0.62,P,123,0
5233,M3BPRLP1,CD3,M3B,1,0.92,P,123,0
5234,M3BPRLP1,CD3,M3B,3,1.27,P,123,0
5235,M3BPRLP1,CD3,M3B,1,1.45,P,123,0
5236,M3BPRLP1,CD3,M3B,1,1.63,P,123,0
5237,M3BPRLP1,CD3,M3B,3,2.06,P,123,0
5238,M3BPRLP1,CD3,M3B,1,2.25,P,123,0
5239,M3BPRLP1,CD3,M3B,1,2.64,P,123,0
5240,M3BPRLP1,CD3,M3B,1,3.15,P,123,0
5241,M3BPRLP1,CD3,M3B,3,3.86,P,123,0
5242,M3BPRLP1,CD3,M3B,1,4.02,P,123,1
5243,M3BPRLP1,CD3,M3B,1,4.4,P,123,0
5244,M3BPRLP1,CD3,M3B,1,4.71,P,123,0
5245,M3BPRLP1,CD3,M3B,1,5.0,P,123,0
5246,M3BPRLP1,CD3,M3B,4,5.38,P,123,0
5247,M3BPRLP1,CD3,M3B,1,5.84,P,123,0
5248,M3BPRLP1,CD3,M3B,1,6.1,P,123,0
5249,M3BPRLP1,CD3,M3B,1,6.2,P,123,0
5250,M3BPRLP1,CD3,M3B,1,6.65,P,123,0
5251,M3BPRLP1,CD3,M3B,3,7.13,P,123,0
5252,M3BPRLP1,CD3,M3B,1,7.32,P,123,0
5253,M3BPRLP1,CD3,M3B,1,7.69,P,123,0
5254,M3BPRLP1,CD3,M3B,4,7.91,P,123,0
5255,M3BPRLP1,CD3,M3B,0,8.24,P,123,0
5256,M3BPRLP1,CD3,M3B,1,8.31,P,123,1
5257,M3BPRLP1,CD3,M3B,1,8.46,P,123,0
5258,M3BPRLP1,CD3,M3B,1,8.98,P,123,0
5259,M3BPRLP1,CD3,M3B,1,9.08,P,123,0
5260,M3BPRLP1,CD3,M3B,1,9.15,P,123,0
5261,M3BPRLP1,CD3,M3B,1,9.75,P,123,0
5262,M3BPRLP1,CD3,M3B,1,10.13,P,123,0
5263,M3BPRLP1,CD3,M3B,1,10.2,P,123,0
5264,M3BPRLP1,CD3,M3B,1,10.29,P,123,0
5265,M3BPRLP1,CD3,M3B,1,10.6,P,123,0
5266,M3BPRLP1,CD3,M3B,0,10.77,P,123,0
5267,M3BPRLP1,CD3,M3B,1,10.89,P,123,0
5268,M3BPRLP1,CD3,M3B,4,11.7,P,123,0
5269,M3BPRLP1,CD3,M3B,1,11.87,P,123,0
5270,M3BPRLP1,CD3,M3B,1,12.11,P,123,0
5271,M3BPRLP1,CD3,M3B,1,12.48,P,123,0
5272,M3BPRLP1,CD3,M3B,1,12.83,P,123,0
5273,M3BPRLP1,CD3,M3B,4,13.4,P,123,0
5274,M3BPRLP1,CD3,M3B,1,14.25,P,123,0
5275,M3BPRLP1,CD3,M3B,3,14.4,P,123,0
5276,M3BPRLP1,CD3,M3B,1,14.68,P,123,0
5277,M3BPRLP1,CD3,M3B,3,15.09,P,123,0
5278,M3BPRLP1,CD3,M3B,1,15.43,P,123,0
5279,M3BPRLP1,CD3,M3B,3,15.75,P,123,0
5280,M3BPRLP1,CD3,M3B,1,15.98,P,123,0
5281,M3BPRLP1,CD3,M3B,1,16.04,P,123,0
5282,M3BPRLP1,CD3,M3B,1,16.41,P,123,0
5283,M3BPRLP1,CD3,M3B,1,16.7,P,123,0
5284,M3BPRLP1,CD3,M3B,1,16.99,P,123,0
5285,M3BPRLP1,CD3,M3B,1,17.09,P,123,0
5286,M3BPRLP1,CD3,M3B,4,17.68,P,123,0
5287,M3BPRLP1,CD3,M3B,1,18.09,P,123,0
5288,M3BPRLP1,CD3,M3B,1,18.22,P,123,0
5289,M3BPRLP1,CD3,M3B,1,18.55,P,123,0
5290,M3BPRLP1,CD3,M3B,1,18.69,P,123,0
5291,M3BPRLP1,CD3,M3B,4,19.22,P,123,0
5292,M3BPRLP1,CD3,M3B,1,19.33,P,123,0
5293,M3BPRLP1,CD3,M3B,1,19.63,P,123,0
5294,M3BPRLP1,CD3,M3B,3,19.8,P,123,1
5295,M3BPRLP1,CD3,M3B,1,19.97,P,123,1
5296,M3BPRLP1,CD3,M3B,1,20.0,P,123,0
5297,M3BPRLP1,CD3,M3B,1,20.43,P,123,0
5298,M3BPRLP1,CD3,M3B,3,20.82,P,123,0
5299,M3BPRLP1,CD3,M3B,1,20.93,P,123,0
5300,M3BPRLP1,CD3,M3B,1,21.08,P,123,0
5301,M3BPRLP1,CD3,M3B,1,21.3,P,123,0
5302,M3BPRLP1,CD3,M3B,4,21.73,P,123,0
5303,M3BPRLP1,CD3,M3B,1,22.61,P,123,0
5304,M3BPRLP1,CD3,M3B,1,22.64,P,123,0
5305,M3BPRLP1,CD3,M3B,3,23.08,P,123,1
5306,M3BPRLP1,CD3,M3B,1,23.53,P,123,0
5307,M3BPRLP1,CD3,M3B,1,23.85,P,123,0
5308,M3BPRLP1,CD3,M3B,1,24.0,P,123,0
5309,M3BPRLP1,CD3,M3B,1,24.17,P,123,0
5310,M3BPRLP1,CD3,M3B,4,24.57,P,123,0
5311,M3BPRLP1,CD3,M3B,1,24.98,P,123,0
5312,M3BPRLP1,CD3,M3B,1,25.3,P,123,0
5313,M3BPRLP1,CD3,M3B,3,25.64,P,123,1
5314,M3BPRLP1,CD3,M3B,1,26.03,P,123,0
5315,M3BPRLP1,CD3,M3B,4,26.26,P,123,0
5316,M3BPRLP1,CD3,M3B,1,26.34,P,123,1
5317,M3BPRLP1,CD3,M3B,1,26.55,P,123,0
5318,M3BPRLP1,CD3,M3B,1,27.07,P,123,0
5319,M3BPRLP1,CD3,M3B,3,27.55,P,123,0
5320,M3BPRLP1,CD3,M3B,2,27.76,P,123,1
5321,M3BPRLP1,CD3,M3B,1,27.95,P,123,0
5322,M3BPRLP1,CD3,M3B,1,28.04,P,123,0
5323,M3BPRLP1,CD3,M3B,1,28.12,P,123,0
5324,M3BPRLP1,CD3,M3B,1,28.3,P,123,0
5325,M3BPRLP1,CD3,M3B,1,28.67,P,123,0
5326,M3BPRLP1,CD3,M3B,1,28.75,P,123,0
5327,M3BPRLP1,CD3,M3B,1,28.8,P,123,0
5328,M3BPRLP1,CD3,M3B,1,29.0,P,123,0
5329,M3BPRLP1,CD3,M3B,4,29.41,P,123,0
5330,M3BPRLP1,CD3,M3B,1,30.16,P,123,0
5331,M3BPRLP1,CD3,M3B,3,30.75,P,123,0
5332,M3BPRLP1,CD3,M3B,4,31.36,P,123,0
5333,M3BPRLP2,CD3,M3B,1,0.13,P,123,0
5334,M3BPRLP2,CD3,M3B,1,0.46,P,123,0
5335,M3BPRLP2,CD3,M3B,1,0.51,P,123,0
5336,M3BPRLP2,CD3,M3B,1,0.84,P,123,0
5337,M3BPRLP2,CD3,M3B,1,1.0,P,123,0
5338,M3BPRLP2,CD3,M3B,1,1.04,P,123,0
5339,M3BPRLP2,CD3,M3B,1,1.55,P,123,0
5340,M3BPRLP2,CD3,M3B,4,2.29,P,123,0
5341,M3BPRLP2,CD3,M3B,1,2.37,P,123,0
5342,M3BPRLP2,CD3,M3B,1,2.61,P,123,0
5343,M3BPRLP2,CD3,M3B,1,2.75,P,123,1
5344,M3BPRLP2,CD3,M3B,1,2.8,P,123,0
5345,M3BPRLP2,CD3,M3B,4,3.22,P,123,0
5346,M3BPRLP2,CD3,M3B,1,3.41,P,123,0
5347,M3BPRLP2,CD3,M3B,3,3.96,P,123,0
5348,M3BPRLP2,CD3,M3B,1,4.16,P,123,0
5349,M3BPRLP2,CD3,M3B,1,4.22,P,123,0
5350,M3BPRLP2,CD3,M3B,1,4.71,P,123,0
5351,M3BPRLP2,CD3,M3B,1,5.22,P,123,0
5352,M3BPRLP2,CD3,M3B,4,5.68,P,123,0
5353,M3BPRLP2,CD3,M3B,1,6.19,P,123,0
5354,M3BPRLP2,CD3,M3B,1,6.26,P,123,0
5355,M3BPRLP2,CD3,M3B,3,6.82,P,123,0
5356,M3BPRLP2,CD3,M3B,1,7.12,P,123,0
5357,M3BPRLP2,CD3,M3B,1,7.23,P,123,0
5358,M3BPRLP2,CD3,M3B,1,7.43,P,123,0
5359,M3BPRLP2,CD3,M3B,1,7.56,P,123,0
5360,M3BPRLP2,CD3,M3B,1,7.59,P,123,0
5361,M3BPRLP2,CD3,M3B,1,7.89,P,123,0
5362,M3BPRLP2,CD3,M3B,1,8.32,P,123,0
5363,M3BPRLP2,CD3,M3B,1,8.54,P,123,0
5364,M3BPRLP2,CD3,M3B,4,8.92,P,123,0
5365,M3BPRLP2,CD3,M3B,1,9.37,P,123,0
5366,M3BPRLP2,CD3,M3B,1,9.7,P,123,0
5367,M3BPRLP2,CD3,M3B,4,10.16,P,123,0
5368,M3BPRLP2,CD3,M3B,1,10.32,P,123,0
5369,M3BPRLP2,CD3,M3B,1,10.73,P,123,0
5370,M3BPRLP2,CD3,M3B,1,10.82,P,123,0
5371,M3BPRLP2,CD3,M3B,1,10.87,P,123,0
5372,M3BPRLP2,CD3,M3B,4,11.35,P,123,0
5373,M3BPRLP2,CD3,M3B,1,11.84,P,123,0
5374,M3BPRLP2,CD3,M3B,1,12.25,P,123,0
5375,M3BPRLP2,CD3,M3B,1,12.46,P,123,0
5376,M3BPRLP2,CD3,M3B,1,12.54,P,123,0
5377,M3BPRLP2,CD3,M3B,3,12.94,P,123,0
5378,M3BPRLP2,CD3,M3B,1,13.26,P,123,0
5379,M3BPRLP2,CD3,M3B,1,13.46,P,123,0
5380,M3BPRLP2,CD3,M3B,2,13.86,P,123,1
5381,M3BPRLP2,CD3,M3B,1,14.06,P,123,0
5382,M3BPRLP2,CD3,M3B,4,14.56,P,123,0
5383,M3BPRLP2,CD3,M3B,1,14.69,P,123,0
5384,M3BPRLP2,CD3,M3B,1,14.82,P,123,0
5385,M3BPRLP2,CD3,M3B,1,15.1,P,123,0
5386,M3BPRLP2,CD3,M3B,4,15.45,P,123,0
5387,M3BPRLP2,CD3,M3B,1,15.61,P,123,0
5388,M3BPRLP2,CD3,M3B,3,15.9,P,123,1
5389,M3BPRLP2,CD3,M3B,1,16.09,P,123,0
5390,M3BPRLP2,CD3,M3B,1,16.55,P,123,0
5391,M3BPRLP2,CD3,M3B,1,16.92,P,123,0
5392,M3BPRLP2,CD3,M3B,1,16.98,P,123,0
5393,M3BPRLP2,CD3,M3B,4,17.35,P,123,0
5394,M3BPRLP2,CD3,M3B,1,17.97,P,123,0
5395,M3BPRLP2,CD3,M3B,1,18.43,P,123,0
5396,M3BPRLP2,CD3,M3B,1,18.81,P,123,0
5397,M3BPRLP2,CD3,M3B,1,18.94,P,123,0
5398,M3BPRLP2,CD3,M3B,1,19.31,P,123,0
5399,M3BPRLP2,CD3,M3B,1,19.44,P,123,0
5400,M3BPRLP2,CD3,M3B,1,19.67,P,123,0
5401,M3BPRLP2,CD3,M3B,1,20.09,P,123,0
5402,M3BPRLP2,CD3,M3B,4,20.54,P,123,0
5403,M3BPRLP2,CD3,M3B,1,20.87,P,123,0
5404,M3BPRLP2,CD3,M3B,1,21.1,P,123,0
5405,M3BPRLP2,CD3,M3B,4,21.46,P,123,0
5406,M3BPRLP2,CD3,M3B,1,21.85,P,123,0
5407,M3BPRLP2,CD3,M3B,1,22.5,P,123,0
5408,M3BPRLP2,CD3,M3B,1,22.61,P,123,0
5409,M3BPRLP2,CD3,M3B,1,22.71,P,123,0
5410,M3BPRLP2,CD3,M3B,1,23.04,P,123,0
5411,M3BPRLP2,CD3,M3B,1,23.34,P,123,0
5412,M3BPRLP2,CD3,M3B,1,23.64,P,123,0
5413,M3BPRLP2,CD3,M3B,1,23.7,P,123,0
5414,M3BPRLP2,CD3,M3B,4,24.23,P,123,0
5415,M3BPRLP2,CD3,M3B,1,24.85,P,123,0
5416,M3BPRLP2,CD3,M3B,1,24.92,P,123,0
5417,M3BPRLP2,CD3,M3B,1,25.42,P,123,0
5418,M3BPRLP2,CD3,M3B,3,25.83,P,123,0
5419,M3BPRLP2,CD3,M3B,1,26.07,P,123,0
5420,M3BPRLP2,CD3,M3B,1,26.29,P,123,0
